Pai;Pwh;Pwi;Pwb;wiv;wro;wpc;wpg;wpo;wrg;ro_w;ro_a;x1;x2;x3;estado;GOR;u1;w_inj
7112861,783705177;2434144,881582858;7.10482e+06;1.22157e+07;0.79994;13.7192;14,78955132873215;1,0746177133141568;13,714933615417994;0.274384;275,4287824583475;79,58402228468849;1697,012424232393;345,1915844076869;4405,547764657355;1;0,02;0,9;0,8
6963001,1891635265;2504629,9232663764;6.95016e+06;1.20923e+07;1.0001;14.02;15,304903770909746;1,280144808078732;14,024758962831015;0.280399;253,7594455318049;77,90726976815263;1661,258138745974;366,1024148956633;4010,8729045489736;1;0,02;0,9;1,0
6861105,390128432;2570540,2180986116;6.84235e+06;1.20135e+07;1.20002;14.2087;15,695309335306769;1,4839876793008209;14,211321656005948;0.284174;236,0410320251094;76,76718328992209;1636,9474685547184;384,9459914755334;3686,4128869495685;1;0,02;0,9;1,2
6794491,498298551;2632809,2926951367;6.76871e+06;1.19671e+07;1.40003;14.3187;16,003658890788625;1,6865268743828974;14,317132016405727;0.286375;221,2583827045841;76,0218572013421;1621,054484057149;402,1847458231494;3414,195284045812;1;0,02;0,9;1,4000000000000001
6755649,962983352;2692007,5991731873;6.72178e+06;1.19458e+07;1.6;14.3688;16,25793486222571;1,887214507486321;14,37072035473939;0.287376;208,81125536221208;75,5872690276793;1611,7875293474206;418,0821950940473;3183,603287892645;1;0,02;0,9;1,6
6735134,746615735;2748621,6474414486;6.69214e+06;1.19406e+07;1.79993;14.3811;16,465276823787466;2,0878325919015217;14,377444231885946;0.287622;197,9747037632659;75,35772942938205;1606,892934440288;433,000321620256;2981,7706652495576;1;0,02;0,9;1,8
6731455,482865307;2803064,0438162;6.67835e+06;1.19501e+07;2.00001;14.3588;16,644267577870092;2,287329697742287;14,356937880127807;0.287175;188,58763151801466;75,31656307226596;1606,0151223181954;447,0222775957219;2805,8355893379953;1;0,02;0,9;2,0
7991705,961946903;2080617,9583262333;8962503.42684573;13950165.432819724;0.2506690276645721;7.473665171956506;8,123955328130606;0,39404041967902165;7,729914908451584;0.14947330343913012;450,8256507371742;89,41718884869907;1906,690263447149;225,1885870203041;7550,887462144385;0;0,02;1,0;0,2
7628425,854908224;2128273,835792453;8299667.856820201;13334718.745765364;0.41045809840039293;10.031272146454073;10,652584819794388;0,6108920732990233;10,041692746495364;0.20062544292908147;392,88082597297034;85,35253906169167;1820,0175747505364;254,83276371341788;6521,7807143105365;0;0,02;1,0;0,4
7472607,967299065;2183783,9261897053;7774418.162342489;12863560.373437513;0.635143570414301;11.610530032787967;12,527772886086662;0,870522520011497;11,657250366075166;0.23221060065575935;342,38583777558324;83,6091318907202;1782,8419766254385;283,3506924709606;5622,298882584068;0;0,02;1,0;0,6000000000000001
7250851,913512662;2229042,6599778454;7329138.086450129;12462906.000985604;0.8307807050696902;12.832233538644271;13,943593198730387;1,0914414195321314;12,852151779198255;0.25664467077288533;299,95186427902536;81,12795915561493;1729,9346110856798;307,2390640187995;4866,487195586191;0;0,02;1,0;0,8
6635852,215939192;2265803,81545603;6.62239e+06;1.17983e+07;0.999924;14.7118;16,00187788435947;1,2943758922027684;14,707501992156702;0.294235;240,83560970206509;74,24688215382506;1583,2057473149448;336,0176161838826;3818,040639658345;1;0,02;1,0;1,0
6515474,492534189;2303127,7469702754;6.49572e+06;1.17074e+07;1.20009;14.9192;16,42142386988802;1,498250638142866;14,923173231745155;0.298383;222,40059233258762;72,90000607027864;1554,4855924137078;349,99471039803456;3486,086747100256;1;0,02;1,0;1,2
6432688,001436049;2338708,9123797966;6.40546e+06;1.1651e+07;1.39995;15.0463;16,744170492752502;1,701049494172543;15,04312099857996;0.300926;206,93819622318193;71,9737288343679;1534,7340903848064;362,6150732781872;3206,7629083809625;1;0,02;1,0;1,4000000000000001
6381857,124729464;2372951,5188439703;6.34601e+06;1.1624e+07;1.59999;15.107;17,010488035966933;1,902033907573806;15,108454128393127;0.302139;193,96401985349655;71,40499493406429;1522,606675016872;374,08865561117045;2971,5039625466343;1;0,02;1,0;1,6
6352573,339042132;2405962,740636329;6.30699e+06;1.1616e+07;1.80003;15.1247;17,225983310196757;2,1025961735074103;15,123387136689347;0.302495;182,73505872611523;71,07734601811606;1515,6200429619926;384,72074564525605;2767,1888921034856;1;0,02;1,0;1,8
6342083,1877626;2437938,3702697502;6.28571e+06;1.16246e+07;2.00002;15.1054;17,40939223711673;2,302009189625348;15,107383047491382;0.302109;173,01917269722927;70,959974352732;1513,1172645312033;394,6113341144801;2589,7136319943606;1;0,02;1,0;2,0
10049946,381488793;5264982,974111191;1.00496e+07;1.49592e+07;0.200098;1.66154;1,9244970263969177;0,2475939587590446;1,676903067637873;0.0498461;324,21983792583353;112,44632344981333;2397,752745783254;719,4726093504239;4872,840321904979;1;0,03;0,1;0,2
10057404,88858924;6359890,823084059;1.0056e+07;1.49669e+07;0.400097;1.49611;1,9527317265329778;0,44253081612298295;1,5102009104099945;0.0448833;249,9744187147671;112,5297748106499;2399,5322235238004;977,1210840216205;3334,568117986516;1;0,03;0,1;0,4
10068612,238666007;7076525,283203603;1.00654e+07;1.49771e+07;0.600096;1.24438;1,8930179245149852;0,6348391153105531;1,258178809204432;0.0373313;201,75714114018317;112,65517103306843;2402,2061138511176;1167,0507660041048;2312,9616742879293;1;0,03;0,1;0,6000000000000001
10079178,078096751;7610520,258002215;1.00735e+07;1.49856e+07;0.799907;0.9866;1,8047791593348594;0,8322967309351013;0,9724824283997581;0.029598;165,9323318191733;112,77338955414795;2404,7269502361987;1319,8878129349357;1542,199624040454;1;0,03;0,1;0,8
10089352,821532225;8006603,209765989;1.00805e+07;1.49927e+07;0.999909;0.70412;1,7120662169232181;1,0244293588674496;0,6876368580557684;0.0211236;139,47558384868174;112,88723220046013;2407,1544775168404;1439,4995309972883;966,2481127659715;1;0,03;0,1;1,0
10098154,670618866;8320013,793185831;1.00854e+07;1.49973e+07;1.19991;0.425198;1,6191637319109993;1,217745452461358;0,40141827944964137;0.0127559;118,56309429751308;112,98571387705651;2409,254454672374;1538,0383173190455;506,99979525107227;1;0,03;0,1;1,2
10105981,419505468;8627391,906012293;1.00886e+07;1.49989e+07;1.39999;0.273431;1,5092454784946527;1,4588014209353424;0,05044405755931029;0.00820293;98,23429446290218;113,07328540266032;2411,121788877059;1637,7639435059587;56,632422651334466;1;0,03;0,1;1,4000000000000001
10873471,849295555;9322807,08795152;10852056.97300016;15761616.734573774;1.6140929292060615;0.0;1,6244388300096917;1,6235132765232274;0,0009255534864640605;0.0;102,99494395703611;121,66054287019993;2594,2324459429656;1775,5004063835477;1,0101261910079735;1;0,03;0,1;1,6
12039047,078161659;10321740,402659357;12014652.729575183;16924708.53127188;1.8127108793717412;0.0;1,821993053110633;1,8212111146426602;0,0007819384679726583;0.0;114,01596478598408;134,70187107385865;2872,3196216694328;1965,764079921679;0,8427702984971608;1;0,03;0,1;1,8
13207121,840645341;11322813,044750731;13179742.583207244;18090284.706284598;2.011424161937005;0.0;2,019737527167347;2,0190626392308304;0,0006748879365166087;0.0;125,06307639989461;147,77116593076786;3151,003145213812;2156,4331483232363;0,7200470148650352;1;0,03;0,1;2,0
9998787,47185877;4736979,112024464;9.99843e+06;1.49112e+07;0.200098;2.45051;2,7302476542644714;0,2726206373580164;2,4576270169064554;0.0735154;355,9791960564539;111,8739192715987;2385,5470671278326;613,1026384862708;5527,012272741956;1;0,03;0,2;0,2
10001860,267601404;5699476,2226432385;1.00004e+07;1.49156e+07;0.400096;2.38893;2,866051062085513;0,47076482148267673;2,395286240602836;0.0716679;290,21484423312734;111,90830001064502;2386,2801859077204;822,2267125625418;4183,550344850124;1;0,03;0,2;0,4
10015383,49361974;6363665,728140837;1.00122e+07;1.49289e+07;0.600095;2.19241;2,8632102452606456;0,66486270735751;2,1983475379031354;0.0657723;245,55400374125466;112,05960798674961;2389,5066063368918;983,5074070699042;3251,936171055269;1;0,03;0,2;0,6000000000000001
10031820,887390882;6868942,7630631;1.00261e+07;1.49439e+07;0.800093;1.94661;2,809813179061579;0,8574698197053502;1,952343359356229;0.0583984;211,93966167976518;112,2435218532023;2393,428299503422;1115,5923198824862;2540,053547563701;1;0,03;0,2;0,8
10048207,995153055;7275905,25110656;1.00393e+07;1.49579e+07;0.99991;1.68697;2,732865497382102;1,0515718423816391;1,681293655000463;0.050609;185,0254816531661;112,4268730821428;2397,3379952511095;1228,0162547504199;1963,3997927076514;1;0,03;0,2;1,0
10064345,706911223;7606324,118857238;1.00516e+07;1.49706e+07;1.19991;1.40919;2,6466332188076813;1,2433162339910921;1,4033169848165892;0.0422758;163,30569562090827;112,60743388189407;2401,188189193445;1323,2474265927763;1493,5344187469123;1;0,03;0,2;1,2
10079247,026175216;7882716,601132223;1.00619e+07;1.49812e+07;1.39991;1.12754;2,556123620416461;1,435015155506201;1,1211084649102598;0.0338261;145,17030720330274;112,77416099686398;2404,74340011943;1405,7377613878473;1098,235442105827;1;0,03;0,2;1,4000000000000001
10092804,291975087;8117246,791497098;1.00701e+07;1.49894e+07;1.59991;0.845578;2,4647460849228606;1,6268569316871502;0,8378891532357107;0.0253673;129,80170126751045;112,92584983552635;2407,977941883437;1477,7788354399615;761,1086340655287;1;0,03;0,2;1,6
10105064,730335608;8318774,739928618;1.00764e+07;1.49953e+07;1.79992;0.566094;2,3744354148436555;1,81919802822009;0,5552373866235656;0.0169828;116,62183339671522;113,06302879799955;2410,903081842153;1541,172890631481;470,3813410388018;1;0,03;0,2;1,8
10116353,13698648;8496638,831779646;1.0081e+07;1.49987e+07;1.99992;0.298343;2,2854736554859865;2,015029279803918;0,27044437568206847;0.00895029;105,08863017847052;113,18933194204764;2413,5963109416134;1598,1323902982087;214,49113463678736;1;0,03;0,2;2,0
9902628,148427377;4258688,086173334;9.90227e+06;1.48202e+07;0.200098;3.48635;3,7938351859467634;0,3042919175781564;3,4895432683686067;0.10459;380,88921337874143;110,79801677671594;2362,605026141926;526,9416315650366;6042,834255624479;1;0,03;0,30000000000000004;0,2
9890646,944788868;5077394,346525746;9.8892e+06;1.48113e+07;0.400095;3.57164;4,081219981900285;0,5068738685651617;3,5743461133351224;0.107149;323,5153351617086;110,66396210134621;2359,7465070183875;693,0373657606378;4887,123934233935;1;0,03;0,30000000000000004;0,4
9900725,277068458;5666660,181053819;9.89747e+06;1.48225e+07;0.600093;3.46369;4,169733340943906;0,7036567294517478;3,466076611492158;0.103911;283,4287601538401;110,77672602747352;2362,151032174941;824,9893861697894;4063,7377522990964;1;0,03;0,30000000000000004;0,6000000000000001
9919547,3911891;6131256,033283733;9.91378e+06;1.48411e+07;0.800091;3.27731;4,1775521951347505;0,8980832074428783;3,2794689876918723;0.0983192;252,49900622724928;110,98732193038472;2366,641680592463;936,2810756691149;3418,953528996862;1;0,03;0,30000000000000004;0,8
9942145,844620034;6514437,81880649;9.93315e+06;1.48623e+07;1.00009;3.05103;4,144333322864691;1,0913079996371005;3,0530253232275903;0.0915309;227,4069298265823;111,24017034444601;2372,0333017720827;1032,8761204205694;2889,557258308092;1;0,03;0,30000000000000004;1,0
9966169,802854182;6839137,755681357;9.95325e+06;1.48838e+07;1.20009;2.80218;4,0879191848495875;1,283848645344642;2,8040705395049454;0.0840655;206,41185292923979;111,50896837337058;2377,7650250702895;1118,1447761789104;2442,154561718578;1;0,03;0,30000000000000004;1,2
9990152,62174112;7119857,320064951;9.97262e+06;1.49044e+07;1.39992;2.54269;4,017343058996975;1,4765014340644957;2,540841624932479;0.0762807;188,41609379528018;111,77730610448187;2383,486933193471;1194,4413517972523;2055,457742992283;1;0,03;0,30000000000000004;1,4000000000000001
10013849,436898403;7364601,822209373;9.991e+06;1.49236e+07;1.59992;2.27217;3,9387451374527203;1,6683901539503074;2,270354983502412;0.0681652;172,85274549299686;112,04244381176501;2389,140605507022;1262,8969117020372;1718,5574311522373;1;0,03;0,30000000000000004;1,6
10036601,137620592;7580543,823726305;1.00078e+07;1.4941e+07;1.79992;1.99689;3,855156701415427;1,860155419186845;1,995001282228582;0.0599067;159,18625400862666;112,29700687124091;2394,5687889825426;1324,843685742786;1420,8838812859503;1;0,03;0,30000000000000004;1,8
10058180,040478937;7772468,293105927;1.00226e+07;1.49563e+07;1.99992;1.71899;3,7687982718720794;2,0518616423462475;1,716936629525832;0.0515697;147,07614659869589;112,5384477902662;2399,717162079825;1381,1450924201147;1155,7010233664562;1;0,03;0,30000000000000004;2,0
9732798,574882524;3822766,597847587;9.73243e+06;1.46588e+07;0.200087;4.80253;5,146891658176727;0,3441723340950701;4,802719324081656;0.144076;397,24917620628145;108,89783637442615;2322,0864690447042;458,19022207817466;6393,770840024168;1;0,03;0,4;0,2
9686755,359514086;4493511,574374784;9.68528e+06;1.46188e+07;0.400061;5.07621;5,626265928030813;0,5527565741310011;5,073509353899811;0.152286;347,00292554113025;108,38267041319025;2311,101311325086;588,0289100581;5397,2586038139725;1;0,03;0,4;0,4
9680939,714440955;4993917,893140175;9.67762e+06;1.46164e+07;0.600031;5.09231;5,84026056156538;0,7536845217190538;5,086576039846326;0.152769;311,40714648653307;108,31760062255266;2309,7137935798883;693,1669203103522;4678,146023780243;1;0,03;0,4;0,6000000000000001
9693575,627054563;5400057,647438255;9.68767e+06;1.46306e+07;0.800001;4.9969;5,939820490399832;0,9512357160187782;4,988584774381053;0.149907;283,63797346859246;108,4589806720473;2312,7285155509985;783,4857157932636;4108,850043088751;1;0,03;0,4;0,8
9716104,125886844;5743859,840256044;9.70691e+06;1.46533e+07;0.999972;4.8409;5,977539574770319;1,1468878932900586;4,83065168148026;0.145227;260,8731320927961;108,71104638169122;2318,1034467081413;863,3357831194436;3636,3401138050604;1;0,03;0,4;1,0
9744250,877224723;6042457,879400639;9.73104e+06;1.46804e+07;1.19995;4.64795;5,977754679400462;1,3413433293973072;4,636411350003155;0.139439;241,62100511649035;109,02597330616022;2324,8188009740693;935,1654071543519;3232,439758588077;1;0,03;0,4;1,2
9775589,064673446;6306304,723063723;9.75767e+06;1.47096e+07;1.39993;4.43087;5,953561772047338;1,5349830469086627;4,418578725138675;0.132926;224,9846993692368;109,37660840692858;2332,295579670267;1000,5333843649105;2880,120099599284;1;0,03;0,4;1,4000000000000001
9808600,122407638;6542418,741342089;9.78528e+06;1.47394e+07;1.59991;4.19751;5,912671154654626;1,7281223410025621;4,184548813652063;0.125925;210,37023778480375;109,74596083275212;2340,171477841143;1060,5397188458637;2568,0359063888595;1;0,03;0,4;1,6
9843371,314257788;6753525,928632656;9.81396e+06;1.47699e+07;1.79992;3.94392;5,861946635148327;1,9182312877026684;3,94371534744566;0.118317;197,59314223046138;110,13500695669158;2348,4673152086357;1115,2772892357232;2292,912325230652;1;0,03;0,4;1,8
9877204,78665659;6947511,580003201;9.84101e+06;1.47986e+07;1.99993;3.69004;5,8010255807469395;2,1105050629356663;3,690520517811274;0.110701;185,92027609825368;110,51356117343781;2356,5394280602063;1166,7028384640566;2040,1470904557143;1;0,03;0,4;2,0
9461494,696331348;3413571,270878814;9.46112e+06;1.44005e+07;0.199949;6.36592;6,75889444146253;0,39061348474623414;6,368280956716296;0.190978;403,96489915248736;105,86228548462775;2257,3578033340164;402,6865088090796;6565,110846701648;1;0,03;0,5;0,2
9356923,57286784;3935752,4402726064;9.3554e+06;1.43064e+07;0.399955;6.84762;7,455529876663711;0,6049712597542884;6,850558616909423;0.205429;358,93617247614924;104,6922654739592;2232,4088445140865;502,37189705250984;5688,746486310763;1;0,03;0,5;0,4
9317378,625407983;4337795,396145438;9.31393e+06;1.42736e+07;0.599964;7.00726;7,820414813341767;0,8096700170727588;7,010744796269008;0.210218;327,0115508909283;104,24980699865155;2222,974067177525;583,9736372786656;5056,492215818072;1;0,03;0,5;0,6000000000000001
9309673,016591787;4672551,124409461;9.30353e+06;1.42704e+07;0.799971;7.02271;8,036670125487646;1,0100605863645307;7,026609539123115;0.210681;302,0899493558672;104,16359087884025;2221,1356350112605;654,8765504486628;4555,728516140625;1;0,03;0,5;0,8
9320446,022433229;4962423,607399147;9.31086e+06;1.42839e+07;0.99998;6.95756;8,169823661463088;1,2080504241478451;6,961773237315242;0.208727;281,63603313133893;104,28412733280629;2223,70589791179;718,3109370197068;4139,4943103820515;1;0,03;0,5;1,0
9342882,416658185;5219488,482844853;9.32911e+06;1.43075e+07;1.19999;6.84183;8,250797991766735;1,404531827887443;6,846266163879292;0.205255;264,3108830163757;104,53516250715448;2229,0588544168572;776,0729700202422;3782,8990485338327;1;0,03;0,5;1,2
9373033,123848384;5451174,129029092;9.35434e+06;1.43375e+07;1.39999;6.69194;8,296534849586756;1,6000030971429677;6,6965317524437875;0.200758;249,30823517217007;104,87251118984938;2236,252319755714;829,3017598486309;3470,896760825234;1;0,03;0,5;1,4000000000000001
9408413,397940721;5662424,797159511;9.38409e+06;1.43716e+07;1.6;6.5178;8,31723598861863;1,7947578817180014;6,52247810690063;0.195534;236,10182570855955;105,26837218186999;2244,6934741789573;878,7757653595805;3193,631714237714;1;0,03;0,5;1,6
9447367,20654573;5856736,120989217;9.41672e+06;1.44081e+07;1.8;6.3258;8,319469491556921;1,9889874416864768;6,330482049870444;0.189774;224,3268999020658;105,70421655314632;2253,987215458355;925,0594482422924;2944,2479672950994;1;0,03;0,5;1,8
9488742,413382089;6036686,505457914;9.45107e+06;1.44459e+07;2.00001;6.12024;8,307677061928663;2,182822833122593;6,124854228806069;0.183607;213,7195261261267;106,16715334048021;2263,8586627311447;968,578814168302;2717,7670839205084;1;0,03;0,5;2,0
9079232,808093878;3034796,7718583704;9.07884e+06;1.40365e+07;0.200033;8.07051;8,509473072044708;0,4425516630392569;8,06692140900545;0.242115;400,00579538166255;101,58525331991292;2166,156372267883;358,8223394448624;6540,686328503107;1;0,03;0,6;0,2
8895248,937191594;3414861,209967856;8.89364e+06;1.38689e+07;0.400049;8.74419;9,413234813155954;0,6614690808767816;8,751765732279171;0.262326;357,9974693502744;99,52670404296025;2122,260831447054;433,9128325402552;5741,014309525067;1;0,03;0,6;0,4
8800087,547761537;3719640,4031487918;8.79643e+06;1.37856e+07;0.600062;9.06044;9,931010443347775;0,8720924147597044;9,05891802858807;0.271813;327,84249707631125;98,46196718073227;2099,5568811833245;496,5765427683286;5158,221903692907;1;0,03;0,6;0,6000000000000001
8755603,333347572;3977449,331715685;8.74907e+06;1.37499e+07;0.800059;9.19279;10,267269437873194;1,0760778567388218;9,191191581134373;0.275784;304,7337569720842;97,96424448923443;2088,9436755794063;550,8852986642689;4705,321541137009;1;0,03;0,6;0,8
8740152,463141168;4204844,232516223;8.72993e+06;1.37409e+07;1.00006;9.22583;10,501392828318798;1,2770632187550295;9,224329609563767;0.276775;285,91168717479246;97,79136858693006;2085,257350791606;599,7210346857333;4331,83292454608;1;0,03;0,6;1,0
8743811,905128531;4409885,554509163;8.72909e+06;1.37491e+07;1.20006;9.19568;10,67046015978844;1,4761489964092713;9,194311163379169;0.27587;270,0759366686843;97,83231316332251;2086,1304337654014;644,4434574792355;4013,9672144756873;1;0,03;0,6;1,2
8760776,86524034;4597549,523727796;8.74078e+06;1.3769e+07;1.40006;9.12231;10,794992746940684;1,673936750003505;9,121055996937178;0.273669;256,44656456994755;98,02212983692777;2090,177995627534;685,9073485775984;3737,416802082805;1;0,03;0,6;1,4000000000000001
8787360,353347601;4771176,582209719;8.76132e+06;1.3797e+07;1.60006;9.01783;10,88746601054764;1,8707930667099903;9,01667294383765;0.270535;244,51496042562567;98,31956580212251;2096,520380868423;724,6966550265535;3492,8249618537448;1;0,03;0,6;1,6
8821079,338753888;4933136,18307878;8.78825e+06;1.38309e+07;1.80006;8.8901;10,95597290687213;2,0669527923509055;8,889020114521225;0.266703;233,9298724292894;98,69683905269217;2104,565178997085;761,2322396436205;3273,7122565426353;1;0,03;0,6;1,8
8860188,096426362;5085184,642653646;8.81984e+06;1.38689e+07;2.00006;8.74446;11,006027024580396;2,2625773355569962;8,7434496890234;0.262334;224,43779896642312;99,1344171101293;2113,895888588339;795,8307936833321;3075,389466779395;1;0,03;0,6;2,0
8639569,028663348;2693653,557961445;8.63916e+06;1.36187e+07;0.20005;9.66309;10,157764515305736;0,489415428966896;9,668349086338841;0.289893;388,8442434960209;96,66596582579507;2061,259789307723;323,1521658727651;6383,836231439481;1;0,03;0,7000000000000001;0,2
8356091,006627645;2954726,032008588;8.35438e+06;1.33596e+07;0.400009;10.5305;11,249702560734937;0,7155181015989549;10,534184459135982;0.315915;346,5176231449491;93,494201505196;1993,6265721835716;380,1515741388076;5596,765190789907;1;0,03;0,7000000000000001;0,4
8200406,978044466;3166796,7669946663;8.19648e+06;1.32222e+07;0.600108;10.9626;11,898626062578403;0,9281162746442552;10,970509787934148;0.328877;317,1906862726756;91,75229204921334;1956,4829106315567;426,75427425053334;5044,316181722705;1;0,03;0,7000000000000001;0,6000000000000001
8107844,869050327;3351292,7093777647;8.10079e+06;1.31442e+07;0.799997;11.2006;12,339361440516832;1,1356328085676741;11,20372863194916;0.336017;294,5492687570944;90,71663788230921;1934,3991061443026;467,57908330597644;4612,9603898490495;1;0,03;0,7000000000000001;0,8
8056266,22931848;3516445,5790885594;8.04517e+06;1.31042e+07;0.999962;11.3205;12,661523327207055;1,3393551654583864;11,32216816174867;0.339616;276,3548563911242;90,13953744950774;1922,0932867551965;504,23011404567774;4262,482641405283;1;0,03;0,7000000000000001;1,0
8031771,106923498;3667372,181326908;8.01575e+06;1.3089e+07;1.19995;11.366;12,907709735468462;1,5407743512209144;11,36693538424755;0.340979;261,2088222454229;89,86546768324091;1916,2491513985099;537,8108650864483;3967,655190742088;1;0,03;0,7000000000000001;1,2
8025131,932467416;3807483,2282485864;8.00331e+06;1.30896e+07;1.39992;11.3642;13,099703732346136;1,7415790949915717;11,358124637354564;0.340925;248,18222989736742;89,79118362937736;1914,665153019063;569,1205831128995;3711,6560110705173;1;0,03;0,7000000000000001;1,4000000000000001
8034257,451518195;3938228,1907851947;8.00578e+06;1.31041e+07;1.59995;11.3209;13,25629057239405;1,9401671345213485;11,316123437872703;0.339626;237,0069794829358;89,89328676783005;1916,8423525313913;598,3153501094248;3489,70469406628;1;0,03;0,7000000000000001;1,6
8054003,557873404;4061491,0762727344;8.01805e+06;1.31276e+07;1.79998;11.2504;13,384527389657771;2,1379739076389495;11,246553482018822;0.337512;227,1677275507527;90,11422098755702;1921,5534503755487;625,8898008425724;3292,4176922250963;1;0,03;0,7000000000000001;1,8
8082029,796355407;4178374,7922047237;8.0378e+06;1.3158e+07;1.99999;11.1589;13,49090340257175;2,3351710998869746;11,155732302684775;0.334767;218,40947445051728;90,42779952397925;1928,2400522461792;652,080224121828;3115,160349719083;1;0,03;0,7000000000000001;2,0
8262822,579561145;2421083,586570438;8334944.111200516;13335865.320852222;0.221824855968351;10.525714286705282;11,184373882229284;0,5330484891860328;10,651325393043255;0.31577142860115853;382,33753963132597;92,45064452295256;1971,3742517626886;294,0319126588169;6300,72546142188;0;0,03;0,8;0,2
7842335,756114581;2587162,5366847957;7.84051e+06;1.28771e+07;0.399959;11.9795;12,734758580707254;0,759725668996768;11,975032911710485;0.359385;330,18025971900255;87,74592316814542;1871,0529766818834;339,75751368904355;5355,363882597116;1;0,03;0,8;0,4
7626131,157999288;2724057,491408361;7.62191e+06;1.26869e+07;0.600092;12.5046;13,48496668616204;0,974716513986216;12,510250172175823;0.375139;300,23043458256717;85,32686427487721;1819,4700976192876;374,3131134262869;4804,218072122554;1;0,03;0,8;0,6000000000000001
7488285,661557228;2845519,2362261135;7.48065e+06;1.25706e+07;0.800082;12.8152;14,004415549201296;1,1840465080065599;12,820369041194736;0.384455;277,2901839060422;83,78454567031488;1786,5824179201604;404,3804481027532;4378,465324347098;1;0,03;0,8;0,8
7398763,774798936;2956185,2879833505;7.38669e+06;1.24992e+07;0.99992;13.0022;14,387341526502313;1,390489178650409;12,996852347851902;0.390066;258,7897428974226;82,7829077856788;1765,2239607071187;431,40582075259323;4032,334692289602;1;0,03;0,8;1,0
7346503,204366223;3058394,984231313;7.32898e+06;1.24621e+07;1.20002;13.0982;14,689320716523001;1,5931794080421997;13,096141308480803;0.392946;243,71578774407237;82,19817740170654;1752,7554438121385;455,930363641586;3747,8067058465845;1;0,03;0,8;1,2
7318166,953349894;3154128,289107391;7.29423e+06;1.24465e+07;1.40006;13.1383;14,931770461620816;1,7943144631318828;13,137455998488935;0.39415;230,93860303111117;81,88113021297664;1745,9948780239715;478,6694032947576;3504,6801175706873;1;0,03;0,8;1,4000000000000001
7308539,049891054;3244475,5896450994;7.27723e+06;1.24475e+07;1.60004;13.1359;15,13297751734665;1,9937685860517196;13,13920893129493;0.394077;219,98364904612322;81,7734060216844;1743,6978178130742;499,9109445975595;3294,481814018284;1;0,03;0,8;1,6
7311800,242870577;3330425,50324648;7.2722e+06;1.24594e+07;1.8;13.1052;15,300200470266521;2,1929206631374796;13,107279807129041;0.393156;210,34475700381168;81,80989469005014;1744,475885090685;520,0072169272098;3108,128902501971;1;0,03;0,8;1,8
7326103,825604972;3412545,2811468747;7.27731e+06;1.24806e+07;1.99997;13.0505;15,443166316752327;2,39132128237246;13,051845034379866;0.391514;201,8358598087892;81,96993388126468;1747,8884858622778;539,0782259574928;2942,2919950033397;1;0,03;0,8;2,0
7936708,064394155;2210048,015973841;8277528.881092258;13285494.725445412;0.19605770540204562;10.633883490956064;11,375113262699207;0,5023304268056294;10,87278283589358;0.319016504728682;391,34103513822333;88,80183119976004;1893,5686650959076;264,0400305824338;6486,014331714142;0;0,03;0,9;0,2
7598893,946647276;2327308,7313255537;7678243.904111815;12739271.861558255;0.4261274050417839;12.248947772545916;13,138793729650182;0,7926152076020949;12,346178522048088;0.3674684331763775;331,8281549743082;85,02211396464664;1812,971744709957;305,7996207651369;5417,745532699349;0;0,03;0,9;0,4
7172943,99886072;2410608,4270530315;7168447.534483722;12268867.87239057;0.6004889985901548;13.587587105399676;14,59124627387868;1,0085893048620718;13,582656969016607;0.40762761316199025;283,4915456140091;80,25626708505932;1711,3470575621084;337,96132481444664;4551,848770030719;0;0,03;0,9;0,6000000000000001
6997792,5877536;2483842,655639981;6.98962e+06;1.21226e+07;0.799948;13.9468;15,161500141806703;1,2186269203668572;13,942873221439847;0.418403;259,7252691553924;78,296541980225;1669,5587971109426;360,0764178984845;4119,800540166456;1;0,03;0,9;0,8
6882717,5477167005;2551721,044305766;6.86973e+06;1.20326e+07;1.00005;14.1631;15,591191984674362;1,4246862459384637;14,166505738735896;0.424894;240,86466790163956;77,00899628776007;1642,1037756863684;379,6338173594645;3774,9256494705883;1;0,03;0,9;1,0
6805429,5394872995;2615383,5340529727;6.78652e+06;1.19773e+07;1.20002;14.2946;15,921755293113831;1,6289970782263954;14,292758214887435;0.428838;225,20085115275208;76,14424019431836;1623,6641216908502;397,4214185719789;3486,96036413482;1;0,03;0,9;1,2
6759008,503195849;2675584,5084517864;6.73309e+06;1.195e+07;1.40001;14.3589;16,191576991794236;1,830601385236384;14,360975606557853;0.430768;212,14491465120125;75,62484688976117;1612,588822081795;413,7034514487111;3245,4827263427155;1;0,03;0,9;1,4000000000000001
6732514,59885561;2732948,756051157;6.69853e+06;1.19402e+07;1.59993;14.3819;16,409788955969457;2,0316718935935794;14,378117062375878;0.431458;200,84748080134915;75,3284132548138;1606,267810061737;428,91264168511026;3035,409502453376;1;0,03;0,9;1,6
6724107,643847532;2787947,459326471;6.68104e+06;1.19463e+07;1.80001;14.3676;16,59692518142199;2,2311844400853134;14,365740741336678;0.431028;191,11378881903713;75,23434994878386;1604,2620481711638;443,151006327868;2853,2793397954933;1;0,03;0,9;1,8
